id,lastName,firstName,seat,term,score1,score2
28,Souter,David,3,2000,-0.6945931536921455,-0.15807947699443375
28,Souter,David,3,2001,-0.7196348413543839,-0.19808973089156343
28,Souter,David,3,2002,-0.7357787505353448,-0.23289593978095022
28,Souter,David,3,2003,-0.7545623361498744,-0.2988249119154188
28,Souter,David,3,2004,-0.7709397022752729,-0.35561605350627173
28,Souter,David,3,2005,-0.7881611017806393,-0.3891261624045786
28,Souter,David,3,2006,-0.826670417578057,-0.4420003730291244
28,Souter,David,3,2007,-0.8729524472311175,-0.4919819752564549
28,Souter,David,3,2008,-0.9260915567161223,-0.5256268998429009
29,Thomas,Clarence,7,1991,1.1957649685646128,0.7669455531631719
29,Thomas,Clarence,7,1992,1.11488934146756,0.5791833357259449
29,Thomas,Clarence,7,1993,1.1592378784974975,0.5408375320418649
29,Thomas,Clarence,7,1994,1.156547865240645,0.5048831152590623
29,Thomas,Clarence,7,1995,1.146053949227748,0.5056844929075304
29,Thomas,Clarence,7,1996,1.139115700643027,0.49445817150503146
29,Thomas,Clarence,7,1997,1.145779853087959,0.49014164113251546
29,Thomas,Clarence,7,1998,1.1782467486946766,0.38123342291440565
29,Thomas,Clarence,7,1999,1.2090157225321663,0.2950511958541715
29,Thomas,Clarence,7,2000,1.2409381694481414,0.21691425924613378
29,Thomas,Clarence,7,2001,1.2623204307877616,0.14009181219586442
29,Thomas,Clarence,7,2002,1.2873200688884967,0.07061466647972091
29,Thomas,Clarence,7,2003,1.3125945226238542,0.028399931096882394
29,Thomas,Clarence,7,2004,1.3348199177661917,-0.01510203792790376
29,Thomas,Clarence,7,2005,1.3308514040246757,-0.08655521650668518
29,Thomas,Clarence,7,2006,1.3444357422579092,-0.1235347020326084
29,Thomas,Clarence,7,2007,1.351104936135363,-0.1463481401378378
29,Thomas,Clarence,7,2008,1.3446571909806178,-0.16267337636810258
29,Thomas,Clarence,7,2009,1.3376879812311235,-0.16962764104655118
29,Thomas,Clarence,7,2010,1.3318533573751843,-0.17941172133848185
29,Thomas,Clarence,7,2011,1.3323468801205847,-0.19673831381145712
29,Thomas,Clarence,7,2012,1.3358054114518838,-0.21543367206990094
29,Thomas,Clarence,7,2013,1.3434721564151775,-0.22440852225772168
29,Thomas,Clarence,7,2014,1.3753624035901608,-0.21980449066791743
29,Thomas,Clarence,7,2015,1.3716570101364824,-0.2785801479188089
30,Ginsburg,Ruth Bader,6,1993,-0.36387953234526965,-0.8187346207996018
30,Ginsburg,Ruth Bader,6,1994,-0.5277596823818111,-0.7681270034915805
30,Ginsburg,Ruth Bader,6,1995,-0.6112007444046236,-0.770114266204906
30,Ginsburg,Ruth Bader,6,1996,-0.675796098911741,-0.7503061970801169
