id,justice_0,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_10,justice_11,justice_12,justice_13,justice_14,justice_15,justice_16,justice_17,justice_18,justice_19,justice_20,justice_21,justice_22,justice_23,justice_24,justice_25,justice_26,justice_27,justice_28,justice_29,justice_30,justice_31,justice_32,justice_33,justice_34,justice_35,term,decision
2005-065,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2005,0
2005-066,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2005,1
2005-067,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,2005,1
2005-068,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,2005,0
2005-069,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2005,1
2005-070,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2005,0
2005-071,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,2005,0
2005-072,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2005,1
2005-073,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,2005,0
2005-074,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2005,0
2005-075,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2005,0
2005-076,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2005,1
2005-077,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,2005,0
2005-078,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2005,0
2005-079,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2005,1
2005-080,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2005,1
2005-081,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2005,1
2005-082,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,2005,1
2005-083,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,2005,0
2005-085,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,2005,1
2005-086,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2005,1
2005-087,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2005,0
2006-001,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-002,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-003,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2006,1
2006-004,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-005,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-006,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,2006,0
2006-007,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-008,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2006,1
2006-009,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-010,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-011,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-012,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-013,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2006,0
2006-014,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,2006,1
2006-015,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-016,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-017,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,2006,1
2006-018,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,0
2006-019,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-020,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-021,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-022,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-023,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-024,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-025,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,2006,1
2006-026,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,1
2006-027,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-028,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,2006,0
2006-029,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2006,0
2006-030,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,2006,0
2006-031,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-032,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2006,0
2006-033,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,1
2006-034,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,1
2006-035,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,1
2006-036,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2006,0
2006-037,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-038,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-039,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-040,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,2006,1
2006-041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-042,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-043,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2006,0
2006-044,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2006,1
2006-045,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2006,1
2006-046,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,2006,0
2006-047,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-048,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-049,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-050,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-051,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-052,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-053,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2006,1
2006-054,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-055,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-056,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-057,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-058,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-059,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-060,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2006,0
2006-061,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-062,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2006,1
2006-063,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-064,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2006,1
2006-065,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-066,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2006,1
2006-067,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2006,0
2006-068,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-069,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,0
2006-070,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2006,1
2006-071,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-072,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-073,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-074,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2006,1
2006-075,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2006,1
2007-002,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2007,1
2007-003,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-004,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-005,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,2007,1
2007-006,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-007,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,2007,1
2007-008,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-009,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-010,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2007,0
2007-011,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2007-012,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-013,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-014,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,2007,0
2007-015,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-016,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,2007,1
2007-017,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2007,0
2007-018,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2007,1
2007-019,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-020,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-021,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2007,0
2007-022,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-024,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-025,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2007,1
2007-026,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2007-027,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2007,0
2007-029,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-030,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-031,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2007,0
2007-032,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-033,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,2007,1
2007-034,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-035,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2007-036,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2007,0
2007-037,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2007,1
2007-038,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2007,1
2007-039,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,2007,1
2007-040,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2007,1
2007-041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-042,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2007,0
2007-043,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,2007,1
2007-044,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2007,0
2007-045,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-046,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-047,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2007,0
2007-048,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-049,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-050,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-051,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,0
2007-052,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2007-053,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,1
2007-054,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-055,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2007,1
2007-056,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,1
2007-057,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2007,1
2007-058,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,2007,1
2007-059,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,2007,1
2007-060,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2007,0
2007-061,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,2007,1
2007-062,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2007,1
2007-063,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2007,1
2007-064,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,2007,1
2007-065,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2007,0
2007-066,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2007,1
2007-067,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2007,1
2007-068,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,1
2007-069,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,2007,1
2007-070,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,2007,1
2007-071,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2007-072,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2007,1
2007-073,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2007,0
2008-001,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-004,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-005,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-006,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,0
2008-007,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-008,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-009,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,0
2008-010,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,2008,1
2008-011,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-012,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-013,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-014,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-015,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,1
2008-016,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-017,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-018,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-019,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-020,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-021,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-022,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,2008,1
2008-023,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
